"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"254",":Protein","","biolink:Protein","","","","[""ENSG00000162385""]","","4116","9606","intact_covid","","MAGOH","","P61326",,,,,,,,,,
"256",":Protein","","biolink:Protein","","","","[""ENSG00000101158""]","","51497","9606","intact_covid","","NELFCD","","Q8IXH7",,,,,,,,,,
"257",":Protein","","biolink:Protein","","","","[""ENSG00000134602""]","","51765","9606","intact_covid","","STK26","","Q9P289",,,,,,,,,,
"260",":Protein","","biolink:Protein","","","","[""ENSG00000112715""]","","7422","9606","intact_covid","","VEGFA","","P15692",,,,,,,,,,
"261",":Protein","","biolink:Protein","","","","[""ENSG00000099622""]","","1153","9606","intact_covid","","CIRBP","","Q14011",,,,,,,,,,
"263",":Protein","","biolink:Protein","","","","[""ENSG00000130303""]","","684","9606","intact_covid","","BST2","","Q10589",,,,,,,,,,
"264",":Protein","","biolink:Protein","","","","[""ENSG00000170465""]","","286887","9606","intact_covid","","KRT6C","","P48668",,,,,,,,,,
"265",":Protein","","biolink:Protein","","","","[""ENSG00000100242""]","","25777","9606","intact_covid","","SUN2","","Q9UH99",,,,,,,,,,
"267",":Protein","","biolink:Protein","","","","[""ENSG00000119912""]","","3416","9606","intact_covid","","IDE","","P14735",,,,,,,,,,
"270",":Protein","","biolink:Protein","","","","[""ENSG00000169439""]","","6383","9606","intact_covid","","SDC2","","P34741",,,,,,,,,,
"271",":Protein","","biolink:Protein","","","","[""ENSG00000164024""]","","23173","9606","intact_covid","","METAP1","","P53582",,,,,,,,,,
"272",":Protein","","biolink:Protein","","","","[""ENSG00000227046"",""ENSG00000204209"",""ENSG00000206279"",""ENSG00000206206"",""ENSG00000231617"",""ENSG00000229396""]","","1616","9606","intact_covid","","DAXX","","Q9UER7",,,,,,,,,,
"275",":Protein","","biolink:Protein","","","","[""ENSG00000111196""]","","55110","9606","intact_covid","","MAGOHB","","Q96A72",,,,,,,,,,
"279",":Protein","","biolink:Protein","","","","[""ENSG00000131652""]","","79228","9606","intact_covid","","THOC6","","Q86W42",,,,,,,,,,
"280",":Protein","","biolink:Protein","","","","[""ENSG00000151247""]","","1977","9606","intact_covid","","EIF4E","","P06730",,,,,,,,,,
"281",":Protein","","biolink:Protein","","","","[""ENSG00000082516""]","","25929","9606","intact_covid","","GEMIN5","","Q8TEQ6",,,,,,,,,,
"282",":Protein","","biolink:Protein","","","","[""ENSG00000142856""]","","23421","9606","intact_covid","","ITGB3BP","","Q13352",,,,,,,,,,
"283",":Protein","","biolink:Protein","","","","[""ENSG00000114503""]","","22916","9606","intact_covid","","NCBP2","","P52298",,,,,,,,,,
"285",":Protein","","biolink:Protein","","","","[""ENSG00000185745""]","","3434","9606","intact_covid","","IFIT1","","P09914",,,,,,,,,,
"286",":Protein","","biolink:Protein","","","","[""ENSG00000119917""]","","3437","9606","intact_covid","","IFIT3","","O14879",,,,,,,,,,
"287",":Protein","","biolink:Protein","","","","[""ENSG00000291508"",""ENSG00000141543""]","","9775","9606","intact_covid","","EIF4A3","","P38919",,,,,,,,,,
"289",":Protein","","biolink:Protein","","","","[""ENSG00000133104""]","","23111","9606","intact_covid","","SPART","","Q8N0X7",,,,,,,,,,
"291",":Protein","","biolink:Protein","","","","[""ENSG00000106305""]","","7965","9606","intact_covid","","AIMP2","","Q13155",,,,,,,,,,
"295",":Protein","","biolink:Protein","","","","[""ENSG00000114867""]","","1981","9606","intact_covid","","EIF4G1","","Q04637",,,,,,,,,,
"297",":Protein","","biolink:Protein","","","","[""ENSG00000184371""]","","1435","9606","intact_covid","","CSF1","","P09603",,,,,,,,,,
"298",":Protein","","biolink:Protein","","","","[""ENSG00000163634""]","","80145","9606","intact_covid","","THOC7","","Q6I9Y2",,,,,,,,,,
"299",":Protein","","biolink:Protein","","","","[""ENSG00000282853"",""ENSG00000104823""]","","1891","9606","intact_covid","","ECH1","","Q13011",,,,,,,,,,
"301",":Protein","","biolink:Protein","","","","[""ENSG00000100296""]","","8563","9606","intact_covid","","THOC5","","Q13769",,,,,,,,,,
"302",":Protein","","biolink:Protein","","","","[""ENSG00000123064""]","","79039","9606","intact_covid","","DDX54","","Q8TDD1",,,,,,,,,,
"303",":Protein","","biolink:Protein","","","","[""ENSG00000087087""]","","51593","9606","intact_covid","","SRRT","","Q9BXP5",,,,,,,,,,
"308",":Protein","","biolink:Protein","","","","[""ENSG00000079134""]","","9984","9606","intact_covid","","THOC1","","Q96FV9",,,,,,,,,,
"309",":Protein","","biolink:Protein","","","","[""ENSG00000108468""]","","10951","9606","intact_covid","","CBX1","","P83916",,,,,,,,,,
"310",":Protein","","biolink:Protein","","","","[""ENSG00000109606""]","","1665","9606","intact_covid","","DHX15","","O43143",,,,,,,,,,
"311",":Protein","","biolink:Protein","","","","[""ENSG00000164924""]","","7534","9606","intact_covid","","YWHAZ","","P63104",,,,,,,,,,
"312",":Protein","","biolink:Protein","","","","[""ENSG00000105393""]","","29086","9606","intact_covid","","BABAM1","","Q9NWV8",,,,,,,,,,
"314",":Protein","","biolink:Protein","","","","[""ENSG00000119922""]","","3433","9606","intact_covid","","IFIT2","","P09913",,,,,,,,,,
"315",":Protein","","biolink:Protein","","","","[""ENSG00000125676""]","","57187","9606","intact_covid","","THOC2","","Q8NI27",,,,,,,,,,
"316",":Protein","","biolink:Protein","","","","[""ENSG00000150459""]","","10284","9606","intact_covid","","SAP18","","O00422",,,,,,,,,,
"319",":Protein","","biolink:Protein","","","","[""ENSG00000113368""]","","4001","9606","intact_covid","","LMNB1","","P20700",,,,,,,,,,
"320",":Protein","","biolink:Protein","","","","[""ENSG00000127337""]","","8089","9606","intact_covid","","YEATS4","","O95619",,,,,,,,,,
"321",":Protein","","biolink:Protein","","","","[""ENSG00000188986""]","","25920","9606","intact_covid","","NELFB","","Q8WX92",,,,,,,,,,
"322",":Protein","","biolink:Protein","","","","[""ENSG00000104131""]","","8669","9606","intact_covid","","EIF3J","","O75822",,,,,,,,,,
"323",":Protein","","biolink:Protein","","","","[""ENSG00000100941""]","","5411","9606","intact_covid","","PNN","","Q9H307",,,,,,,,,,
"325",":Protein","","biolink:Protein","","","","[""ENSG00000124145""]","","6385","9606","intact_covid","","SDC4","","P31431",,,,,,,,,,
"326",":Protein","","biolink:Protein","","","","[""ENSG00000257923""]","","1523","9606","intact_covid","","CUX1","","P39880",,,,,,,,,,
"327",":Protein","","biolink:Protein","","","","[""ENSG00000291781"",""ENSG00000136319""]","","91875","9606","intact_covid","","TTC5","","Q8N0Z6",,,,,,,,,,
"330",":Protein","","biolink:Protein","","","","[""ENSG00000137947""]","","2959","9606","intact_covid","","GTF2B","","Q00403",,,,,,,,,,
"331",":Protein","","biolink:Protein","","","","[""ENSG00000197381""]","","104","9606","intact_covid","","ADARB1","","P78563",,,,,,,,,,
"333",":Protein","","biolink:Protein","","","","[""ENSG00000070770""]","","1459","9606","intact_covid","","CSNK2A2","","P19784",,,,,,,,,,
"334",":Protein","","biolink:Protein","","","","[""ENSG00000025800""]","","23633","9606","intact_covid","","KPNA6","","O60684",,,,,,,,,,
"337",":Protein","","biolink:Protein","","","","[""ENSG00000057608""]","","2665","9606","intact_covid","","GDI2","","P50395",,,,,,,,,,
"339",":Protein","","biolink:Protein","","","","[""ENSG00000164902""]","","51808","9606","intact_covid","","PHAX","","Q9H814",,,,,,,,,,
"340",":Protein","","biolink:Protein","","","","[""ENSG00000111605""]","","11052","9606","intact_covid","","CPSF6","","Q16630",,,,,,,,,,
"341",":Protein","","biolink:Protein","","","","[""ENSG00000064703""]","","11218","9606","intact_covid","","DDX20","","Q9UHI6",,,,,,,,,,
"342",":Protein","","biolink:Protein","","","","[""ENSG00000215425"",""ENSG00000230624"",""ENSG00000225073"",""ENSG00000225859"",""ENSG00000235439"",""ENSG00000237889"",""ENSG00000229496"",""ENSG00000198563""]","","7919","9606","intact_covid","","DDX39B","","Q13838",,,,,,,,,,
"343",":Protein","","biolink:Protein","","","","[""ENSG00000089280""]","","2521","9606","intact_covid","","FUS","","P35637",,,,,,,,,,
"350",":Protein","","biolink:Protein","","","","[""ENSG00000184708""]","","56478","9606","intact_covid","","EIF4ENIF1","","Q9NRA8",,,,,,,,,,
"351",":Protein","","biolink:Protein","","","","[""ENSG00000108774""]","","5878","9606","intact_covid","","RAB5C","","P51148",,,,,,,,,,
"352",":Protein","","biolink:Protein","","","","[""ENSG00000074356""]","","55421","9606","intact_covid","","NCBP3","","Q53F19",,,,,,,,,,
"354",":Protein","","biolink:Protein","","","","[""ENSG00000203879""]","","2664","9606","intact_covid","","GDI1","","P31150",,,,,,,,,,
"355",":Protein","","biolink:Protein","","","","[""ENSG00000101266""]","","1457","9606","intact_covid","","CSNK2A1","","P68400",,,,,,,,,,
"359",":Protein","","biolink:Protein","","","","[""ENSG00000136937""]","","4686","9606","intact_covid","","NCBP1","","Q09161",,,,,,,,,,
"360",":Protein","","biolink:Protein","","","","[""ENSG00000231044"",""ENSG00000233801"",""ENSG00000206357"",""ENSG00000229363"",""ENSG00000206268"",""ENSG00000204356""]","","7936","9606","intact_covid","","NELFE","","P18615",,,,,,,,,,
"363",":Protein","","biolink:Protein","","","","[""ENSG00000123136""]","","10212","9606","intact_covid","","DDX39A","","O00148",,,,,,,,,,
"367",":Protein","","biolink:Protein","","","","[""ENSG00000265241""]","","9939","9606","intact_covid","","RBM8A","","Q9Y5S9",,,,,,,,,,
"369",":Protein","","biolink:Protein","","","","[""ENSG00000115289""]","","84759","9606","intact_covid","","PCGF1","","Q9BSM1",,,,,,,,,,
"370",":Protein","","biolink:Protein","","","","[""ENSG00000196504""]","","55660","9606","intact_covid","","PRPF40A","","O75400",,,,,,,,,,
"372",":Protein","","biolink:Protein","","","","[""ENSG00000182199""]","","6472","9606","intact_covid","","SHMT2","","P34897",,,,,,,,,,
"375",":Protein","","biolink:Protein","","","","[""ENSG00000033030""]","","55596","9606","intact_covid","","ZCCHC8","","Q6NZY4",,,,,,,,,,
"377",":Protein","","biolink:Protein","","","","[""ENSG00000102753""]","","3839","9606","intact_covid","","KPNA3","","O00505",,,,,,,,,,
"380",":Protein","","biolink:Protein","","","","[""ENSG00000149089""]","","51074","9606","intact_covid","","APIP","","Q96GX9",,,,,,,,,,
"382",":Protein","","biolink:Protein","","","","[""ENSG00000134717""]","","91408","9606","intact_covid","","BTF3L4","","Q96K17",,,,,,,,,,
"383",":Protein","","biolink:Protein","","","","[""ENSG00000185049""]","","7469","9606","intact_covid","","NELFA","","Q9H3P2",,,,,,,,,,
"384",":Protein","","biolink:Protein","","","","[""ENSG00000186432""]","","3840","9606","intact_covid","","KPNA4","","O00629",,,,,,,,,,
"387",":Protein","","biolink:Protein","","","","[""ENSG00000170473""]","","84305","9606","intact_covid","","PYM1","","Q9BRP8",,,,,,,,,,
"388",":Protein","","biolink:Protein","","","","[""ENSG00000158545""]","","124245","9606","intact_covid","","ZC3H18","","Q86VM9",,,,,,,,,,
"389",":Protein","","biolink:Protein","","","","[""ENSG00000167615"",""ENSG00000274305"",""ENSG00000276681"",""ENSG00000276458""]","","114823","9606","intact_covid","","LENG8","","Q96PV6",,,,,,,,,,
"391",":Protein","","biolink:Protein","","","","[""ENSG00000163513""]","","7048","9606","intact_covid","","TGFBR2","","P37173",,,,,,,,,,
"393",":Protein","","biolink:Protein","","","","[""ENSG00000105388""]","","1048","9606","intact_covid","","CEACAM5","","P06731",,,,,,,,,,
"394",":Protein","","biolink:Protein","","","","[""ENSG00000163743""]","","25898","9606","intact_covid","","RCHY1","","Q96PM5",,,,,,,,,,
"395",":Protein","","biolink:Protein","","","","[""ENSG00000145349""]","","817","9606","intact_covid","","CAMK2D","","Q13557",,,,,,,,,,
"398",":Protein","","biolink:Protein","","","","[""ENSG00000136244""]","","3569","9606","intact_covid","","IL6","","P05231",,,,,,,,,,
"399",":Protein","","biolink:Protein","","","","[""ENSG00000263528""]","","9641","9606","intact_covid","","IKBKE","","Q14164",,,,,,,,,,
"400",":Protein","","biolink:Protein","","","","[""ENSG00000172216""]","","1051","9606","intact_covid","","CEBPB","","P17676",,,,,,,,,,
"401",":Protein","","biolink:Protein","","","","[""ENSG00000187608""]","","9636","9606","intact_covid","","ISG15","","P05161",,,,,,,,,,
"402",":Protein","","biolink:Protein","","","","[""ENSG00000180228""]","","8575","9606","intact_covid","","PRKRA","","O75569",,,,,,,,,,
"403",":Protein","","biolink:Protein","","","","[""ENSG00000115267""]","","64135","9606","intact_covid","","IFIH1","","Q9BYX4",,,,,,,,,,
"408",":Protein","","biolink:Protein","","","","[""ENSG00000173039""]","","5970","9606","intact_covid","","RELA","","Q04206",,,,,,,,,,
"409",":Protein","","biolink:Protein","","","","[""ENSG00000044574""]","","3309","9606","intact_covid","","HSPA5","","P11021",,,,,,,,,,
"410",":Protein","","biolink:Protein","","","","[""ENSG00000129465"",""ENSG00000285379""]","","11035","9606","intact_covid","","RIPK3","","Q9Y572",,,,,,,,,,
"412",":Protein","","biolink:Protein","","","","[""ENSG00000137752""]","","834","9606","intact_covid","","CASP1","","P29466",,,,,,,,,,
"413",":Protein","","biolink:Protein","","","","[""ENSG00000103490""]","","29108","9606","intact_covid","","PYCARD","","Q9ULZ3",,,,,,,,,,
"414",":Protein","","biolink:Protein","","","","[""ENSG00000131323""]","","7187","9606","intact_covid","","TRAF3","","Q13114",,,,,,,,,,
"415",":Protein","","biolink:Protein","","","","[""ENSG00000127191""]","","7186","9606","intact_covid","","TRAF2","","Q12933",,,,,,,,,,
"418",":Protein","","biolink:Protein","","","","[""N/A""]","","N/A","2697049","intact_covid","","S","","P0DTC2",,,,,,,,,,
"419",":Protein","","biolink:Protein","","","","[""ENSG00000174358""]","","340024","9606","intact_covid","","SLC6A19","","Q695T7",,,,,,,,,,
"420",":Protein","","biolink:Protein","","","","[""N/A""]","","N/A","2697049","intact_covid","","rep","","P0DTD1",,,,,,,,,,
"421",":Protein","","biolink:Protein","","","","[""ENSG00000121060""]","","7706","9606","intact_covid","","TRIM25","","Q14258",,,,,,,,,,
"423",":Protein","","biolink:Protein","","","","[""ENSG00000138069""]","","5861","9606","intact_covid","","RAB1A","","P62820",,,,,,,,,,
"424",":Protein","","biolink:Protein","","","","[""ENSG00000130640""]","","10844","9606","intact_covid","","TUBGCP2","","Q9BSJ2",,,,,,,,,,
"425",":Protein","","biolink:Protein","","","","[""ENSG00000181852""]","","10193","9606","intact_covid","","RNF41","","Q9H4P4",,,,,,,,,,
"426",":Protein","","biolink:Protein","","","","[""ENSG00000196591""]","","3066","9606","intact_covid","","HDAC2","","Q92769",,,,,,,,,,
"427",":Protein","","biolink:Protein","","","","[""ENSG00000102898""]","","10204","9606","intact_covid","","NUTF2","","P61970",,,,,,,,,,
"429",":Protein","","biolink:Protein","","","","[""ENSG00000116141""]","","4139","9606","intact_covid","","MARK1","","Q9P0L2",,,,,,,,,,
"430",":Protein","","biolink:Protein","","","","[""ENSG00000112159""]","","23195","9606","intact_covid","","MDN1","","Q9NU22",,,,,,,,,,
"431",":Protein","","biolink:Protein","","","","[""ENSG00000082805""]","","23085","9606","intact_covid","","ERC1","","Q8IUD2",,,,,,,,,,
"432",":Protein","","biolink:Protein","","","","[""ENSG00000064763""]","","55711","9606","intact_covid","","FAR2","","Q96K12",,,,,,,,,,
"433",":Protein","","biolink:Protein","","","","[""ENSG00000171246""]","","4884","9606","intact_covid","","NPTX1","","Q15818",,,,,,,,,,
"434",":Protein","","biolink:Protein","","","","[""ENSG00000077348""]","","56915","9606","intact_covid","","EXOSC5","","Q9NQT4",,,,,,,,,,
"435",":Protein","","biolink:Protein","","","","[""ENSG00000146834""]","","56257","9606","intact_covid","","MEPCE","","Q7L2J0",,,,,,,,,,
"437",":Protein","","biolink:Protein","","","","[""ENSG00000138698""]","","5910","9606","intact_covid","","RAP1GDS1","","P52306",,,,,,,,,,
"438",":Protein","","biolink:Protein","","","","[""ENSG00000117054""]","","34","9606","intact_covid","","ACADM","","P11310",,,,,,,,,,
"440",":Protein","","biolink:Protein","","","","[""ENSG00000089682""]","","55285","9606","intact_covid","","RBM41","","Q96IZ5",,,,,,,,,,
"441",":Protein","","biolink:Protein","","","","[""N/A""]","","N/A","2697049","intact_covid","","orf9c_sars2","","P0DTD3",,,,,,,,,,
"442",":Protein","","biolink:Protein","","","","[""ENSG00000145907""]","","10146","9606","intact_covid","","G3BP1","","Q13283",,,,,,,,,,
"443",":Protein","","biolink:Protein","","","","[""ENSG00000196781""]","","7088","9606","intact_covid","","TLE1","","Q04724",,,,,,,,,,
"444",":Protein","","biolink:Protein","","","","[""ENSG00000124383""]","","10199","9606","intact_covid","","MPHOSPH10","","O00566",,,,,,,,,,
"445",":Protein","","biolink:Protein","","","","[""ENSG00000106344""]","","55131","9606","intact_covid","","RBM28","","Q9NW13",,,,,,,,,,
"446",":Protein","","biolink:Protein","","","","[""ENSG00000073060""]","","949","9606","intact_covid","","SCARB1","","Q8WTV0",,,,,,,,,,
"447",":Protein","","biolink:Protein","","","","[""ENSG00000086619""]","","56605","9606","intact_covid","","ERO1B","","Q86YB8",,,,,,,,,,
"448",":Protein","","biolink:Protein","","","","[""ENSG00000115310""]","","57142","9606","intact_covid","","RTN4","","Q9NQC3",,,,,,,,,,
"449",":Protein","","biolink:Protein","","","","[""N/A""]","","N/A","2697049","intact_covid","","ORF10","","A0A663DJA2",,,,,,,,,,
"450",":Protein","","biolink:Protein","","","","[""ENSG00000165732""]","","9188","9606","intact_covid","","DDX21","","Q9NR30",,,,,,,,,,
"453",":Drug","Drug","Immunoglobulins, Immunosuppressive Agents, CD3-directed Antibody Interactions, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Cancer immunotherapy, Myelosuppressive Agents, Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Blood Proteins, CD20-directed Antibody Interactions, Immunotherapy","","","DB15434","","Mosunetuzumab","","","","","","Drug","",,,,,,,,,,
"454",":Drug","S01KA02,S01KA,S01K,S01,S,Drug","Carbohydrates, Other Diagnostics, Surgical Aids, Cellulose, Viscoelastic Substances, Artificial Tears, Biopolymers, Macromolecular Substances, Ophthalmologicals, EENT Drugs, Miscellaneous, Polysaccharides, Glucans, Sensory Organs, Polymers, Compounds used in a research, industrial, or household setting","","","DB11075","","Hypromellose","","","","","","Drug","",,,,,,,,,,
"457",":Protein","","biolink:Protein","","","","[""ENSG00000142156""]","","1291","9606","intact_covid","","COL6A1","","P12109",,,,,,,,,,
"458",":Protein","","biolink:Protein","","","","[""ENSG00000114745""]","","64689","9606","intact_covid","","GORASP1","","Q9BQQ3",,,,,,,,,,
"459",":Drug","Drug","EENT Drugs, Miscellaneous, Ethylene Glycols, Pegylated agents, Glycols, P-glycoprotein inhibitors, Polymers, Artificial Tears, Compounds used in a research, industrial, or household setting, Drugs that are Mainly Renally Excreted, Alcohols, Macromolecular Substances","","","DB11077","","Polyethylene glycol 400","","","","","","Drug","",,,,,,,,,,
